확실히 피티 받아보니까 옆에서 확실히 좀 건들어 주는 사람이 있어야 좀 하는 걸 느끼게 되긴 하더라 약간	1
맞아 근데 나는 솔직히 개인적으로 다이어트를 할 때	1
무조건 헬스장에 가서 갔 헬스장에 가야 된다는 입장이거든?	1
왜냐하면은 일단 나 같은 경우에도 혼자서 마음먹고 인제	1
아침마다 줄넘기 천 개씩 해야지 약간 이런 생각 해도 잘 안되니까	1
차라리 다 같이 이렇게 하는 게 좋겠다고 생각해	1
맞아 헬스장에 가는 게 좋기는 해 막 운동장 가갖고 달리기하는 애도 있고	1
그냥 막 걷기 하는 애도 있고 등산하는 애도 있는데	1
솔직히 막 헬스장 가는 게 제일 효과적이긴 하지	1
그거 되게 싫어하는 애들도 있잖아	1
아 근데 나도 처음에 다이어트를 시작했을 때	1
헬스장 가는 것 자체가 엄청나게 큰 진입 장벽이었어 약간	1
왜냐하면 거기에 진짜 몸매 좋은 사람들도 많고 약간 선입견이 좀 있었던 것 같아	1
내가 가면은 위축되면서 아 나 혼자 살쪘는데?	1
약간 이런 생각 하게 된단 말이야	1
근데 확실히 일단은 질러보고 해 하는 게 나을 것 같아.	1
다이어트는 진짜 헬스장 무조건 가 가지고	1
아 그 다이어트가 약간 그냥 살 빼는 것도 중요하긴 한데	1
진짜 건강하게 사는 게 중요하긴 하더라.	1
운동 몇 달 해보고 느낀 게 진짜로 중요한 게 있는데	1
진짜 운동하면은 몸 테가 달라지는 것도 달라지는 건데	1
애초에 있었던 질병 같은 것도 사라지고 내 몸 자체가 되게 건강해져.	1
삶도 건강해지고	1
나도 거기 진짜 동의하는 게 나 같은 경우만 해도 막 뭐 여섯 시 저녁에	1
뭐 여덟 시 이후에 뭐 먹어도 자기 전에 부대낌 있고 몸 자체가	1
몸 자체가?	1
근데 다이어트를 하니까 인제 적게 먹으니까	1
확실히 인제 위 같은 것도 나만 느끼는 건지	1
나 혼자 그냥 느끼는 걸 수도 있는데 그냥 딱 느꼈을 때	1
막 포만감도 막 엄청 많지 않으니까 그래서 ((xx xxx도)) 나름대로 높아지고	1
피부 같은 것도 엄청 땀 흘리니까 피부가 여드름 같은 것도 많이 없어지고	1
그래서 나는 다이어트가 확실히 몸에 많은 영향을 미치구나 생각해.	1
맞아 그리고 약간 기분도 좋아 운동 딱하고 들어오면 기분이 좋아.	1
그 다이어트 진짜 힘든 거는 다이어트하기 전에는 운동해도 힘들다고 생각하는데	1
다이어트 시작하고 나면 운동이 훨씬 괜찮고 식단이 진짜 힘들어.	1
아 진짜 식단이 근데 진짜 확실히 운동은 그냥 같이 하니까	1
아까 말했듯이 그냥 다 같이 하니까 운동은 해.	1
근데 식단은 인제 와 진짜로 이게 유혹에 못 유혹에 자꾸 넘어가니까	1
자꾸 집에 집에 있으면 더 안될 것 같아.	1
집에는 맛있는 거 계속 많으니까 일부러 밖에 나가야 될 것 같애.	1
그래서 더 다이어트에서 식단이 진짜 중요하다고	1
그 인터넷에 치면은 막 마켓컬리 이런 거 해 가지고	1
도시락 한나에 막 뭐 얼마 해 가지고 묶음으로 해 가지고 판단 말이야.	1
근데 그런건 이게 내가 먹어본 결과 우선 비싸 우선 비싸고 두 번째는 질려	1
그래서 사람이 메뉴를 맨날 맨날 바꿔줘야 되는데 또 그걸 바꿔갖고 사기는 힘드니까 맞아.	1
그래서 힘들어 진짜.	1
그게 진짜 막 맨날 닭 가슴살 솔직히 나 닭 가슴살 진짜 좋아했었는데	1
맨날 닭 가슴살만 먹으니까 막 닭 비린내 나는 것 같고 입에서	1
그래가지고 이제 닭 가슴살은 진짜 나 못 먹겠어.	1
나 인제는 더 못 먹겠어 다이어트할 때	1
내가 한참 해 보니까 식단도 약간 여러 개가 있는 거야	1
약간 뭐 맨날 닭 가슴살만 안 먹어도 되고 이거 다른 단백질 먹어도 되기는 하는데	1
그런 걸 내가 요리해서 먹기가 힘드니까 그런 거지	1
되게 맛있게 먹는 사람은 식단 되게 맛있게 해서 먹더라.	1
맞아 나도 그걸 느꼈던 게 막 아보카도 같은 거 썰어 넣어 가지고 막 그러는데	1
솔직히 우린 학생이라서 엄마한테 그걸 다 사 달라고 할 수도 없고	1
그래가지고 나는 그냥 진짜 간단하게 고구마랑 달걀 이런 거 닭 가슴살 같은 거	1
근데 나는 다이어트 다 하면 제일 찍어보고 싶은 거는 바디 프로필 다이어트하면 진짜 많이 찍잖아.	1
요즘은 다이어트?	1
하면은 무조건 바디 프로필 이렇게 해가지고 하니까	1
그런 거 보면은 더 자극받아 가지고 막 하고 싶어 그런 거 찍고 싶어.	1
근데 확실히 다이어트하면은 몸테 같은 게 예뻐지니까	1
바디 프로필 같은 거 나도 정말 찍고 싶어.	1
젊음을 남기는 거니까 {laughing}	1
맞아.	1
이때아니면 언제 빼겠냐는 생각도 들기도 하고	1
맞아 확실히 인제 뭐 스무 살 되고 나니까 인제 약간 다이어트해 가지고	1
진짜 어차피 한 번 사는 청춘인데 다이어트해서 엄청 예쁘게 살아야지	1
약간 이 생각도 많이 ((들어))	1
그래가지고 더 하게 되는 듯한 약간	1
근데 약간 어느 정도 한계는 와	1
내가 다이어트 해서 뺄 수 있는 거 어느 정도 한계는 와 {laughing}	1
한계는 진짜 있더라	1
맞아 어찌 됐든 몸무게가 멈추고 인제 한계가 올 수밖에 없어.	1
근데 거기서 인제 더 해야 되는데 더 해야지 진짜 다이어트 너무 힘들어.	1
근데 코로나 때문에 헬스장을 못 가니까 홈트도 많이 한단 말이야.	1
유튜브 보고하는 거 홈트 근데 홈트는 내가 해보니까 엄청 아프더라 몸이?	1
내가 자세를 잘 모르니까 그런 줄 몰라도 홈트 한 번씩 하고 나면은	1
막 무릎이나 이런 데도 되게 아프고 그랬었어.	1
나도 다이어트할 때 홈트 해봤는데 나도 약간 뭐랄까 좀	1
그 의지가 약해서 중간에 꺼 버리고 인제 안 할 때도 있고 솔직히 다 끝까지 해도	1
나도 자세 같은 게 뭐가 잘못됐는지 무릎이 계속 아팠어.	1
맞아 그래서 홈트 약간 힘들어.	1
되게 쉬운 홈트 이런 거 보고 따라 하면 되는데 그럼 그 쉬운 홈트는 한 시간짜리	1
엄청 길게 해야 돼.	1
왜냐면 운동이 별로 안 빡세니까	1
그럼 빡센 거 찾아가지고 해야 되는데 빡센 건 또 잘 몰라	1
그게 너무 그게 약간 어려워 홈트는	1
다이어트에서 홈트를 요즘 많이 하는데 솔직히 자세 제대로 모르면 못하고 그러니까	1
요즘 사람들이 진짜 많이 헬스장을 못 가 가지고 약간 좀 살찐 사람들 많잖아 그래서.	1
그래가지고 내가 아빠랑 다니는 게 헬스장 말고 산스장 있지?	1
등산 가는 거 등산 가 가지고 진짜 힘들었어 등산	1
그게 왜 다이어트에 도움 많이 된다는지 알겠더라 진짜로	1
확실히 다이어트 나도 다이어트할 때 등산 한 번 갔다 왔는데 아 나는 진짜 안 맞아 가지고	1
나는 아 이건 아니다 싶어 가지고 인제 그 이후로부터는 등산 아예 못해 가지고 진짜	1
다이어트가 진짜 방법도 많고 종류도 많은데 나한테 맞는 거 찾는 것도 힘들어.	1
그거 찾는 게 제일 힘든 거 같애 솔직히	1
그래서 나도 솔직히 어렸을 때부터 나 한 중학교 때부터 인제 막 킥복싱 같은 거	1
다이어트 킥복싱 이런 거 유행해 가지고 인제 많이 다녀 봤는데	1
킥복싱 다이어트해도 이거 맨날 삼겹살 같은 거 먹어 버리니까	1
살이 많이 안 빠지긴 했거든?	1
그래서 살이 빠져도 한 달에 이 키로 빠지는데 이제 나중에 나한테 맞는 방법을 찾으니까	1
난 솔직히 개인적으로 스피닝이 나한테 –개- 제일 잘 맞아가지고	1
찾으니까 확실히 살도 잘 빠지고 그랬어.	1
맞어 스피닝 엄청 잘한다고 듣긴 들었다.	1
근데 다이어트하면 제일 중요한 거 진짜 스트레스 관리하는 게 제일 중요해	1
스트레스 안 받는 거	1
그치 다이어트할 때 스트레스 받으면 이제 나는 솔직히 스트레스 받으면	1
약간 좀 먹어버리고 풀어버리 먹고 풀어버리는 스타일이라서	1
인제 그런 것도 그런 것 때문에 다이어트는 인제 또 못하고 그래가지고	1
그게 반복되면서 그게 진짜 다이어트할 때 스트레스 안 받는 게 진짜 중요해.	1
나도 그건 동감.	1
아 근데 어차피 뭐 마른 체형 아닌 이상 그냥 해야 돼 어쩔 수 없어 진짜	1
평생 관리해야 돼 진짜 그거는 진짜 부정할 수가 없어.	1
다이어트 이제 우리 엄마도 인제 평생을 솔직히 말라 왔거든?	1
그래 우리 엄마도 나랑 머 (()) 젊었을때 키가 백육십사오에	1
진짜 몸무게 사십칠 키로 그렇게 살아왔다고 했단 말야?	1
근데 확실히 다이어트 평생 ((해야xx)) 느낀 게 우리 엄마도 살이 찌더라고 {laughing}	1
그래서 다이어트 아 진짜 평생 해야 되겠구나 이 생각 했어.	1
근데 가족 중에 마른 사람 있으면 난 더 스트레스 받아불드라 진짜	1
아 막 언니는 말랐는데 뭐 니는 어짜냐 이런 말 들으면은	1
아 진짜 확 스트레스 겁나 받아 진짜	1
나도 그런 말 진짜 많이 들은 게 내 동생이 키가 백팔십 지금 산데	1
진짜 육십 키로그램 막 살 빠 막 요즘 살 빠졌다고 육십 키로그램이 안 넘는다고 그래	1
그래서 아니 너는 키 백팔십산데 어떻게 하면 뭐 막 친척들 같은 (()) 추석 때 가도	1
막 어 동생은 막 엄청 살 빠졌는데 아 엄청 마른 말랐는데	1
&name1& 너는 왜케 막 그런 식으로 나한테 꼽을 주니까	1
인제 나는 나대로 또 스트레스 받아가지고 다이어트해야 되겠다고 계속 생각해.	1
주변에서 그러니까 더 그런 것 같아 주변 시선 때문에.	1
나는 다이어트는 진짜 ((그래도)) 진짜 아니면 평생 그냥 좀 뚱뚱하고 통통하게 살던가	1
둘 중 하난디 그렇게 뚱뚱하게 살믄 진짜 한 번씩 현타 와 가지고야	1
다이어트를 할 수밖에 없게 되더라 진짜 운동 겁나 열심히 하고	1
그러게 한 번씩 쫙 빼고 나면 기분 되게 좋긴 한데 그걸 유지하기가 힘든 거야.	1
근께 유지어터라도 해 유지어터	1
아 다이어트 근데 주변 시선 때문에도 있는데 확실히 주변 시선보다는	1
나 자신을 위해서 하는 게 진짜 그때가 –그- 그렇게 하는 게 더 중요한 거 같아.	1
주변 시선 때문에 하면은 평생 주변 시선 이렇게 생각하면서 살 빼야 되면	1
그럼 불행한 삶 아닌가 그것도?	1
그래서 인제 다이어트는 나한테 맞게	1
나 나를 만족할 수 있을 정도로 빼야 되겠다 약간 이 생각	1
근데 주변 시선 때문에 내가 몇 번 해보고	1
또 내 스스로 해야겠다고 해본 적도 있는데	1
주변 시선 때문에 한 다이어트는 뭐지 한 번씩 자기합리화를 이제 겁나한다?	1
아 뭐 남의 시선 뭐가 중요해?	1
이러면서 자기합리화 겁나하고 다이어트 안 해.	1
그러니까 ((진다)) 내가 아 진짜 이제는 해야겠다.	1
그 마음 딱 결심 먹고 하는 다이어트가 진짜 찐 다이어트	1
살 빠지는 다이어트 그게 진짜 살 빠지는 다이어트	1
다이어트 근데 막 요즘에는 솔직히 말해서	1
막 아 나 자신한테 만족하면서 살아야 된 살아야 한다.	1
막 그런 식으로 하잖아 많은 사람들이	1
근데 어떡해 뚱뚱하고 미련해 보이는 내 자신을 거울 속 내 자신을 보면서	1
이 자신을 이 사람을 어떻게 사랑하고 그러니까 무조건 다이어트를 하면서	1
어찌 됐든 가꿔지는 나 자신을 보면서 사랑해야 된다고 생각해.	1
막 계속 이렇게 먹으면서 나 자신에 만족해야 돼 이런 것보다는	1
나 자신 갖고 가면서 어느 정도 뭐 열심히 이렇게 살 빼면서	1
그렇게 하면서 다이어트해야 된다고 생각해.	1
맞어 다이어트 진짜 그래.	1
나는 근데 이제 운동을 하다가 안 하니까 약간 간헐적 단식하는 걸로 바꼈거든?	1
의도해서 아닌데 하루에 막 한 끼 두 끼 이렇게 먹으니까	1
막 아침에 일어나 막 아침에 어차피 늦게 일어나니까 막 열한 시 열두 시 한 끼 먹고	1
밤 여덟 시 한 끼 먹고 이렇게 하면은 솔직히 말해서 체중 유지가 되긴 되더라.	1
근데 근육은 다 빠지고 지방 막 출렁출렁해갖고 그래 그러고 있어.	1
어 근데 진짜 확실히 이게 확 빼다가 갑자기 인제 유지할려면	1
난 솔직히 유지가 더 힘들 더 힘들었어 개인적으로	1
왜냐면 인제 다이어트할 때는 나도 확 하는 스타일이어서 진짜 식단도 완전히 줄여버리고	1
운동도 진짜 엄청 빡세게 하는데 인제 –그- 그 이후에 유지를 한다고 치면은	1
솔직히 많은 유혹들이 어떻게 뭐 치킨이 있는데 치킨을 한두 조각만 먹어 {laughing}	1
먹어버리면 확 먹어버리니까 인제 그 부분에서 진짜 유지하기도 힘들고	1
간헐적 단식한다고 해도 정말 한 끼만 먹어도 진짜 나도 원래 근육 엄청 많았고	1
근육이 잘 붙는 체형이라서 근육 엄청 많았었는데 인제 허벅지가 출렁거려	1
그러니까 더 스트레스 받는 것 같아.	1
맞아 몸무게는 줄어도 몸테는 안 예쁘니까.	1
근육이 늘어야 몸 테가 예쁘잖아 다이어트할 때도	1
-그- 그 근육 늘리기가 진짜 힘들더라고	1
어 근육이 진짜 나도 개인적으로 이제 어느 정도 지방 태우고	1
이런 거는 그냥 적게 먹으면 솔직히 지방 태워지잖아	1
근데 적게 먹으면 또 근육까지 빠져 버리니까	1
이제 근육까지 빠지면 인제 딱 거울 봤을 때 몸테가 별로 안이쁘지.	1
그래서 좀 그래.	1
근데 마른 애들도 다이어트라고 해야 되나 그것도?	1
마른 애들도 살 찌우는 근육 키우는 뭐 그런 걸 하긴 하더라.	1
어 근데 그거 그게 더 힘들어 보이던데 나는	1
막 프로틴 겁나 챙겨 먹고 운동 헬스장 가 가지고 근육 운동만 겁나 막 때리고 이러니까	1
아 요즘에는 확실히 인식 같은 게 진짜 다이어트에 대한 인식이 좀 달라졌던 것 같아.	1
왜냐하면 옛날에는 진짜 막 우리가 막 중학교 때나 초등학교 때 보면 그냥	1
아 무조건 사람 다이어트 아이돌 같은 경우에도 진짜 무조건 말라야 돼 약간 이랬는데	1
그냥 대중들의 잣대가 근데 요즘 같은 경우에는 좀 탄탄한 몸매	1
마르기보다는 좀 탄탄하고 그러니까 사람들이 말라도 근육 운동 많이 하고 그러더라고	1
맞아.	1
그래가지고 &company-name1&가 겁나 뜬 거잖아.	1
그 다이어트 다이어트 유튜브 채널들 엄청 뜨잖아 구독자 막 몇 만 명씩 찍어블고	1
좋긴 하더라 보고 있으면 진짜	1
아 진짜 다이어트 유튜버들 보면서 아 나도 다이어트 열심히 해 가지고	1
다이어트 유튜버 할까 생각하는데 혹시 다이어트 유튜버도 그 나름대로의 그 고충이 있고 막 힘들 것 같아.	1
막 어느 자세에서는 이렇게 해야 되고 그래도 막 ((xxx)) 해가지고 해주는 거잖아.	1
맞아 근데 뭐 어차피 계속해야 되는 게 다이어트니까 방법만 계속 바꿔가면서 한 거긴 한디	1
언제 또 요요가 올지 모르니까 그거 때문에 진짜 맨날 떨면서 하는 거 같애 진짜로	1
다이어트 근데 평생 해야 되는 거라고 생각하고	1
그냥 좀 더 마음 가볍게 먹고 그냥 그렇게 하는 게 좋은 것 같아.	1
다이어트 여러 번 여러 번 하고 요요 와 본 입장으로서	1
그냥 좀 평생 해야 될 거라 생각하고 마음 편하게 먹고 인제 그렇게 해야 될 것 같아.	1
근데 다이어트 탈모는 진짜 인정이야.	1
나도 옛날에 뭐 방울토마토 하루에 막 뭐 열다섯 개 (())	1
이것만 먹고살기 이런 거 했었는데 진짜 훅 가더라 걍 훅 가	1
걍 그냥 머리 바로 빠져블고 난리 나브러 진짜	1
아 진짜 다이어트 조심해서 해야 되더라 그것도	1
아 진짜 그런 게 나도 옛날에 한 번 그 다이어트 내기를 했었는데	1
인제 다이어트 내기를 할 때 아이유 물 다이어트라고 인제	1
맞아 인정이야 그건 진짜 인정.	1
괜히 쓰잘데기 없는 거 해갖고 신경만 겁나 예민 예민해지고 가족들한테 틱틱대고 다이어트하면 그런 경험이 진짜 있긴 해.	1
근데 오히려 난 스무 살 되고 나서 다이어트보다 고등학교 때 더 하고 싶더라.	1
왜? 고등학교 때 왜?	1
아 그니까 고등학교 때 공부도 되게 중요하지만 주변에 마른 애들이 있으니까.	1
또 남자 애들이 넌 다이어트 안 하냐?	1
다이어트 안 해? 이런단 말야	1
그러면 그때가 더 빼고 싶지.	1
지금 스무 살 되고 나서는 아 빼고 싶긴 한데	1
난 고등학교 때가 더 다이어트 때문에 스트레스 받았어.	1
아 근데 스무 살 되고 나서 약간 좀 지금 느끼는 건데 약간 너 말 듣고 느끼는 건데	1
약간 좀 학교를 안 가서 더 그런 것도 있는 것 같긴 해.	1
우리가 만약에 학교 갔으면 진짜 엄청 더 그랬을 거 같아.	1
맞아.	1
우리 연애랑 결혼에 대해서 얘기해보자.	1
근데 나는 지금 연애를 하고 있잖아.	1
근데 연애를 하믄서 느낀 거는 지금 그래도 꽤 길게 연애를 하고 있는데	1
이게 한 번씩 그 타임이 와 아 나 왜 얘랑 사귀고 있지 아 그냥 헤어질까?	1
그거를 좀 잘 넘겨야 연애가 좀 되게 길게 지속될 수 있는 거 같애.	1
아 진짜 나는 연애를 해보진 않았지만 연애를 하면서 나는 오래 사귀는 애들을 보면서	1
어 어떻게 저렇게 오래 사귀지 안 질리나?	1
난 개인적으로 난 사람을 보면 아니 야 난 약간 좀 질릴 것 같거든?	1
나는 하루만에 진짜 좋아하던 사람도 그냥 못생긴 모습 보면 정떨어지고 그런단 말야	1
그믄 어떻게 저렇게 좋아하지 약간 좀 그런 생각이 들 때도 있어.	1
근데 솔직히 말해서 설레는 건 한 몇 개월 가고 그 계속 설레면 심장에도 안 좋고	1
약간 설레다가 그다음부터 그냥 계속 보는뭐 코드도 맞고 말도 잘 맞고 정이 맞으니까 하는 거지.	1
근데 너 막 어떤 사람이랑 이런 연애하고 싶다 그런 말 엄청 하잖아?	1
아 나 같은 경우에는 뭐 약간 좀 눈이 높은 경우도 있는데	1
약간 좀 영화 같은 걸 좀 많이 봐가지고 인제 나는 좀 약간 연애를 운명처럼 받아들였는데	1
요즘에는 생각이 진짜 많이 바뀌었어.	1
아 그냥 보면서 나 이러다가 진짜 평생 연애 못할 수도 있겠구나 약간 이런 생각 했어.	1
근데 운명적인 사랑 그딴 거 다 필요 없고 {laughing} 그냥 어느 정도 맞기만 하면은 다 하는 게 연애긴 하지.	1
근데 난 그게 가벼운 연애냐 아니면 좀 길게 끌고 가는 연애냐 그게 문젠 거지.	1
맞어 맞어 나도 -사- 사실 막 연애를 보면서 진짜 완전 불타오르는 사랑 그런 거 해가지고	1
약간 좀 맨날 싸우고 약간 그런 연애를 지향했다 지향하기도 했었거든?	1
근데 요즘에는 진짜 생각이 많이 바뀐 게	1
아 연애 저렇게 연애하면 진짜 -죽어나- 다 죽어나가겠구나 약간 이 생각 했어.	1
막 서로 집착하고 막 불같은 사랑하고 막 이런 거?	1
응.	1
그런 거 진짜 아 근데 그런 거는 왜 하는 거야 그런 연애는 할 필요가 없어.	1
그거 진짜 드라마에 나오는 연애지 피곤해 그거 하지 마 진짜로	1
아 맞아 근데 요즘 요즘에는 진짜 생각이 많이 바뀐 게	1
사실 옛날에는 아 나 대학교 가면은 진짜 막 키 백팔십오 센티미터에다	1
잘생긴 남자랑 연애를 해야지 약간 이 생각을 했었는데 요즘에 생각이 바뀐 게	1
아 연애 굳이 연애를 해야 되나 약간 이런 생각도 들어.	1
왜냐면 인제 내가 어짜피 헤어질 거 이렇게 시간과 내 돈과	1
어 내 감정 소비까지 들어가지고 마음 아파하면서	1
약간 그래야 되나 약간 이런 생각도 많이 들긴 해.	1
맞아 연애 쓰리 낭비라잖아 시간 돈 감정 낭비.	1
맞아	1
근데 그거 다 제치고도 좋은 게 연애하면 솔직히 말해서	1
언제든지 나를 챙겨줄 수 있는 사람이 옆에 있는 거니까 그런 게 되게 좋기는 하지.	1
근데 연애는 하고 싶은데 결혼은 별로 안 하고 싶어.	1
아 근데 나는 요즘 좀 생각이 바뀐 게 연애는 많이 안 해보고 싶은데	1
내가 원래 진짜로 막 엄청난 비혼주의자였는데	1
진짜 아 나 요즘 결혼하고 싶다라는 생각 많이 드는 것 같아.	1
왜냐하면 옆에 그냥 평생을 독거노인으로 살 수도 없고 옆에 진짜 나 뭐라해야 되지?	1
나를 믿어주고 약간 그런 사람이 있다면 좋겠다라고 생각했어 결혼하는 것도	1
완전 바꼈네 결혼 안 한다더니	1
한데 연애는 솔직히 말해서 다 갑을이 있는 거 같애 진짜 인정해.	1
나는 갑을이 처음에는 연애 안 할 때는 없다고 생각했거든?	1
근데 연애해보니까 갑과 을이 무조건 있고 더 져주는 사람이 진짜 있어.	1
그럼 너 같은 경우에는 갑을이 어떻게 돼?	1
내가 갑이지 근데 연애를 하면은 내가 갑이면	1
오히려 상대방한테 을처럼 대해주게 된다니까 약간 짠해 보이니까	1
아 근데 나 내가 만약 나도 난 지금 연애를 해보진 않았지만	1
난 개인적으로 난 연애를 하면 갑처럼 보일 수도 있겠지만 난 을이 될 거 같아.	1
왜냐하면 약간 좀 약간 좀 끌려다니는 스타일일 것 같아 나는	1
근데 연애를 안 했을 때는 솔직히 그런 엄청난 환상이 있잖아.	1
막 길 가다가 부딪혔는데 엄청난 이상형을 만난다거나 {laughing}	1
근데 그런 건 진짜 드라마인 것 같아.	1
근데 그런 것도 솔직히 한 번쯤은 해보고 싶어.	1
아 근데 그 항상 영화를 보면서 그게 진짜로 그런 사랑을 하고 그런 연애를 할 수 있을까 생각하긴 하는데	1
솔직히 말해서 요즘에 너무 냉소적이게 변해가지고 그런 거 없겠다 약간 이 생각 해.	1
그럼 너는 이상형은 있어?	1
아 이상형 솔직히 이상형 뭐 옛날에는 뭐 백팔십오 센티미터에 키가 크고 잘생긴 남성이라고 생각했는데	1
요즘은 솔직히 이상형이 많이 구체화됐다 이런 것도 있는데	1
솔직히 나 이상형을 만나도 막상 다가가지를 -못하- 못할 것 같고	1
그냥 이 사람이 -좋- 좋다라고 느끼면은 그냥 나도 좋아할 것 같아 딱히 이상형 같은 거 따지지 않고	1
그럼 너는 연애하기 전에 너가 썸 탈 때 너가 다가가는 타입이야 아니면 다가감을 –즐- 받아들이는 타입이야?	1
아니 근데 나는 썸을 타본 적도 없는데 만약에 그런다면 난 약간 기다리는 타입일 것 같은데	1
그냥 이렇게 받아주는 타입 왜냐면 약간 나도 내 감정을 드러내는 데 익숙치 않아가지고	1
그냥 그 사람이 다가와야지 나도 어느 정도 이렇게 해줄 것 같아 약간 내가 다가가는 타입은 아닌 것 같어.	1
난 완전 들이대고 완전 그냥 다 보여주는 타입이거든	1
막 지금 연애하는 (()) 어 좋은데 아 좋은데 아 그냥 사귈까 이렇게 말하는 타입인데	1
내가 그렇게 말하면 상대방은 장난인 줄 알더라고 {laughing}	1
아 맞아 근데 너 옛날부터 –기- 우리 기숙사같이 살 때부터	1
막 먼저 다가가고 그랬잖아 진짜 막 좋아하면 좋아한다고 애들한테 공공연하게 알리고	1
인제 이렇게 하고 그 그런 거 보면 참 신기하다 약간 이런 생각도 하지 나랑은 정반대라서	1
근데 연애를 하다 보면 이게 겉으로 봤을 때 되게 한쪽이 한쪽한테 맞춰주고	1
막 한쪽이 엄청 벤츠처럼 보이고 그런단 말이야	1
근데 연애는 진짜 하는 사람 아니면 속 사정을 전혀 모르겠더라고	1
내가 겉으로 봤을 때는 얘가 얘한테 되게 맞춰주는 거 같고 얘는 되게 다 져주는 것 같은데	1
알고 보면 얘가 더 스트레스 받고 있는 거야 그러니까 연애는 진짜 당사자 아니면은 말을 하면 안 돼.	1
어 그치 그렇게 연애는 솔직히 말해서 나도 뭐 –해본- 해본 입장은 아니지만 그냥 딱 보면은	1
오랫동안 해 온 애들 보면은 그냥 서로 맞춰주는 것 같더라고.	1
그래가지고 뭐 뭐 열심히 연애하구나 약간 그생각만 하지	1
뭐 굳이 당사자 입장에서 생각하고 -그런- 그런 건 좀 지양하려는 편인 것 같아.	1
근데 연애하면 나 말고도 막 주변에 연애하는 애들 보면은 유형이 되게 다양하단 말이야.	1
진짜 드라마에 나오는 것처럼 되게 나쁘게 연애하는 애들도 있더라 진짜 막	1
친구 남친 뺏고 막 그런 애들 그런 애들 보면 진짜 신기해.	1
그렇게까지 연애를 하고 싶나 그런 생각도 들어.	1
아 나도 솔직히 말해서 –나- -나- 나는 친구 남친 –있- 있다고 하면은	1
그게 나한테 딱 들었을 때 뭐 –남- 남자로서의 감정이 안 들 것 같은데	1
어 진짜 저렇게까지 사랑을 하는구나 하면서 신기하기도 하고	1
저렇게까지 사겨야 되나 약간 이 생각도 들긴 해.	1
그럼 딱 받고 싶은 고백 이런 거 있어?	1
아니 딱히 없는 것 같은데 나는 솔직히 막 뭐 진짜로 엄청 심각하게 좋아해 본 적도 없고 누구를	1
그래가지고 받고 싶은 고백은 딱히 없는 거 같아.	1
그러면은 첫 번째 학교 운동장에 앉아가지고 널 좋아한다고 수줍게 말하는 남자가 있고	1
두 번째 지하철에서 큰 소리로 말하면서 고백하는 남자.	1
아 난 개인적으로 조용히 인제 말하는 사람 좋아해.	1
왜냐하면은 어떻게 지하철에서 사람들 다 있는데 창피하게 막 그래.	1
옛날에는 진짜 우리 드라마 같은데 보면은	1
막 그 공공연하게 약간 그 프로포즈하고 그런 사람 보면서 와 멋있다라고 생각했는데 인제 요즘에는	1
그런 것보다는 그냥 뭐 저녁에 산책을 하면서 약간 좀 그런 게 더 낫겠다 약간 이 생각 하지.	1
근데 연애하면은 도움 되는 순기능이 되게 나는 오히려 많았던 것 같애.	1
연애하면 오히려 약간 내가 해야 되는 일에 집중하게 되고 그렇게 더 되게 좋더라고 난	1
아 근데 나는 연애를 한다고 생각했을 때 나는 내 일에 집중을 못 할 것 같애.	1
왜냐하면 나 같은 경우에는 그냥 좀 좋아하면 그 사람한테 약간 미쳐버릴 스타일일 것 같아가지고	1
그래서 연애를 해도 그냥 내 일 못하고 그냥 그 사람한테 그사람 막 집착하면서 약간 좀 그런 스타일 일 거 같아.	1
근데 나는 연애하면서 제일 싫은 게 구속하고 집착하는 게 제일이고	1
두번째로 싫은 게 남사친 여사친 이게 제일 싫었어 진짜 그거 막 터치하는 거	1
아 근데 약간 좀 나는 막 남사친 여사친 같은 거 있으면	1
나도 너무 스트레스 받을 거 같아 아 이 나 혼자 혼자 의심하게 되고	1
근데 진짜 연애할 때 혼자 의심하고 혼자 생각하는 거 진짜 안 좋은 것 같아 그냥 봐도 내가 봐도	1
그럼 너는 남사친 너가 있어	1
그 애를 간섭하면 싫어 아니면 너도 이해해?	1
아 근데 또 내 입장이 되면 또 다르네 {laughing}	1
약간 좀 근데 어느 정도 선을 지키면서 내가 만나지 않을까 만약 만나더라도	1
근데 그냥 싫대 그냥 싫대 남사친 그냥 싫대	1
나랑 연애를 계속하려면 남사친 다 없애버리래 그럼 어떡할 거야?	1
그거 남친이 싫을 것 같아. {laughing}	1
뭐라고?	1
남자친구가 싫을 것 같아.	1
그래 그럼 헤어진다고 그게 연애가 그게 문제여.	1
서로 이제 그런 게 이해의 정도가 맞는 사람을 만나야 오래 하지.	1
안 그러면은 금방 끝나부러 연애가 그런 연애는 진짜	1
근데 나 같은 경우에는 뭐 연애를 안 했지만 너는 좀 오래 사귀고 있잖아.	1
그런 거 보면서 막 아 나 얘랑 결혼하겠다라고 생각한 적 있어?	1
단 한 번도 없어 아니 나이가 너무 어릴뿐더러 애초에 뭐 고등학교 때 만나서 결혼까지 했어요	1
저희 뭐 오늘로써 만백 일 커플 이런 거 있잖아 그거 진짜 뭐 상위 일 퍼센트의 이야기고	1
어떻게 그렇게 어렸을 때 만나서 오래 만나서 결혼을 하겠어 사고 쳐서 결혼하지 않는 이상	1
